1	I	_	_	O
2	think	_	_	O
3	Dark	_	_	O
4	Souls	_	_	O
5	is	_	_	O
6	the	_	_	O
7	best	_	_	O
8	game	_	_	O
9	ever	_	_	O
10	made	_	_	O
11	and	_	_	O
12	I	_	_	O
13	cant	_	_	O
14	really	_	_	O
15	enjoy	_	_	O
16	any	_	_	O
17	other	_	_	O
18	new	_	_	O
19	games	_	_	O
20	.	_	_	O
21	Please	_	_	O
22	CMV	_	_	O
23	The	_	_	O
24	title	_	_	O
25	says	_	_	O
26	it	_	_	O
27	all	_	_	O
28	,	_	_	O
29	and	_	_	O
30	I	_	_	O
31	understand	_	_	O
32	its	_	_	O
33	rather	_	_	O
34	specific	_	_	O
35	.	_	_	O
36	To	_	_	O
37	me	_	_	O
38	,	_	_	O
39	Dark	_	_	B-Value
40	Souls	_	_	I-Value
41	has	_	_	I-Value
42	the	_	_	I-Value
43	perfect	_	_	I-Value
44	amount	_	_	I-Value
45	of	_	_	I-Value
46	challenge	_	_	I-Value
47	blended	_	_	I-Value
48	with	_	_	I-Value
49	in-depth	_	_	I-Value
50	character	_	_	I-Value
51	development	_	_	I-Value
52	in	_	_	I-Value
53	the	_	_	I-Value
54	most	_	_	I-Value
55	beautiful	_	_	I-Value
56	video	_	_	I-Value
57	game	_	_	I-Value
58	world	_	_	I-Value
59	Ive	_	_	I-Value
60	ever	_	_	I-Value
61	seen	_	_	I-Value
62	.	_	_	O
63	The	_	_	B-Value
64	game	_	_	I-Value
65	does	_	_	I-Value
66	n't	_	_	I-Value
67	necessarily	_	_	I-Value
68	have	_	_	I-Value
69	the	_	_	I-Value
70	best	_	_	I-Value
71	graphics	_	_	I-Value
72	possible	_	_	I-Value
73	,	_	_	O
74	but	_	_	O
75	the	_	_	B-Value
76	seamless	_	_	I-Value
77	design	_	_	I-Value
78	of	_	_	I-Value
79	the	_	_	I-Value
80	world	_	_	I-Value
81	and	_	_	I-Value
82	the	_	_	I-Value
83	gorgeous	_	_	I-Value
84	views	_	_	I-Value
85	make	_	_	I-Value
86	me	_	_	I-Value
87	say	_	_	I-Value
88	"	_	_	I-Value
89	wow	_	_	I-Value
90	"	_	_	I-Value
91	much	_	_	I-Value
92	more	_	_	I-Value
93	than	_	_	I-Value
94	a	_	_	I-Value
