1	1	_	_	O
2	)	_	_	O
3	ALL	_	_	B-Value
4	of	_	_	I-Value
5	the	_	_	I-Value
6	buildings	_	_	I-Value
7	in	_	_	I-Value
8	the	_	_	I-Value
9	complex	_	_	I-Value
10	were	_	_	I-Value
11	damaged	_	_	I-Value
12	by	_	_	I-Value
13	massive	_	_	I-Value
14	buildings	_	_	I-Value
15	falling	_	_	I-Value
16	on	_	_	I-Value
17	them	_	_	I-Value
18	,	_	_	I-Value
19	building	_	_	I-Value
20	7	_	_	I-Value
21	just	_	_	I-Value
22	got	_	_	I-Value
23	the	_	_	I-Value
24	worst	_	_	I-Value
25	of	_	_	I-Value
26	it	_	_	I-Value
27	.	_	_	O
28	IIRC	_	_	O
29	,	_	_	O
30	building	_	_	B-Fact
31	7	_	_	I-Fact
32	fell	_	_	I-Fact
33	about	_	_	I-Fact
34	an	_	_	I-Fact
35	hour	_	_	I-Fact
36	after	_	_	I-Fact
37	1	_	_	I-Fact
38	and	_	_	I-Fact
39	2	_	_	I-Fact
40	,	_	_	I-Fact
41	and	_	_	I-Fact
42	firefighters	_	_	I-Fact
43	had	_	_	I-Fact
44	already	_	_	I-Fact
45	evacuated	_	_	I-Fact
46	because	_	_	O
47	they	_	_	B-Value
48	could	_	_	I-Value
49	tell	_	_	I-Value
50	it	_	_	I-Value
51	was	_	_	I-Value
52	on	_	_	I-Value
53	the	_	_	I-Value
54	verge	_	_	I-Value
55	of	_	_	I-Value
56	collapse	_	_	I-Value
57	.	_	_	O
58	2	_	_	O
59	)	_	_	O
60	If	_	_	B-Value
61	you	_	_	I-Value
62	watch	_	_	I-Value
63	video	_	_	I-Value
64	of	_	_	I-Value
65	the	_	_	I-Value
66	towers	_	_	I-Value
67	falling	_	_	I-Value
68	,	_	_	I-Value
69	you	_	_	I-Value
70	can	_	_	I-Value
71	see	_	_	I-Value
72	they	_	_	I-Value
73	started	_	_	I-Value
74	at	_	_	I-Value
75	where	_	_	I-Value
76	the	_	_	I-Value
77	planes	_	_	I-Value
78	hit	_	_	I-Value
79	.	_	_	O
80	There	_	_	B-Fact
81	were	_	_	I-Fact
82	several	_	_	I-Fact
83	stories	_	_	I-Fact
84	above	_	_	I-Fact
85	where	_	_	I-Fact
86	the	_	_	I-Fact
87	planes	_	_	I-Fact
88	hit	_	_	I-Fact
89	,	_	_	O
90	so	_	_	O
91	that	_	_	B-Value
92	's	_	_	I-Value
93	a	_	_	I-Value
94	lot	_	_	I-Value
95	of	_	_	I-Value
96	weight	_	_	I-Value
97	falling	_	_	I-Value
98	at	_	_	I-Value
99	once	_	_	I-Value
100	onto	_	_	I-Value
101	the	_	_	I-Value
102	rest	_	_	I-Value
103	of	_	_	I-Value
104	the	_	_	I-Value
105	building	_	_	I-Value
