1	I	_	_	B-Value
2	do	_	_	I-Value
3	n't	_	_	I-Value
4	necessarily	_	_	I-Value
5	disagree	_	_	I-Value
6	with	_	_	I-Value
7	you	_	_	I-Value
8	,	_	_	O
9	as	_	_	O
10	I	_	_	B-Value
11	believe	_	_	I-Value
12	everyone	_	_	I-Value
13	should	_	_	I-Value
14	be	_	_	I-Value
15	respected	_	_	I-Value
16	,	_	_	I-Value
17	but	_	_	I-Value
18	here	_	_	I-Value
19	is	_	_	I-Value
20	the	_	_	I-Value
21	argument	_	_	I-Value
22	I	_	_	I-Value
23	think	_	_	I-Value
24	makes	_	_	I-Value
25	the	_	_	I-Value
26	most	_	_	I-Value
27	sense	_	_	I-Value
28	with	_	_	I-Value
29	regards	_	_	I-Value
30	to	_	_	I-Value
31	why	_	_	I-Value
32	it	_	_	I-Value
33	may	_	_	I-Value
34	be	_	_	I-Value
35	ok	_	_	I-Value
36	(	_	_	I-Value
37	in	_	_	I-Value
38	the	_	_	I-Value
39	minds	_	_	I-Value
40	of	_	_	I-Value
41	many	_	_	I-Value
42	)	_	_	I-Value
43	to	_	_	I-Value
44	respect	_	_	I-Value
45	homophobes	_	_	I-Value
46	less	_	_	I-Value
47	than	_	_	I-Value
48	other	_	_	I-Value
49	people	_	_	I-Value
50	:	_	_	I-Value
51	Homophobes	_	_	I-Value
52	are	_	_	I-Value
53	not	_	_	I-Value
54	respectful	_	_	I-Value
55	of	_	_	I-Value
56	everyone	_	_	I-Value
57	.	_	_	O
58	Since	_	_	O
59	homophobes	_	_	B-Value
60	are	_	_	I-Value
61	not	_	_	I-Value
62	respectful	_	_	I-Value
63	of	_	_	I-Value
64	everyone	_	_	I-Value
65	simply	_	_	I-Value
66	for	_	_	I-Value
67	being	_	_	I-Value
68	human	_	_	I-Value
69	,	_	_	O
70	many	_	_	B-Value
71	people	_	_	I-Value
72	consider	_	_	I-Value
73	them	_	_	I-Value
74	fair	_	_	I-Value
75	game	_	_	I-Value
76	to	_	_	I-Value
77	disrespect	_	_	I-Value
78	.	_	_	O
79	Esseintially	_	_	B-Value
80	they	_	_	I-Value
81	forfeit	_	_	I-Value
82	their	_	_	I-Value
83	right	_	_	I-Value
84	to	_	_	I-Value
85	be	_	_	I-Value
86	respected	_	_	I-Value
87	by	_	_	I-Value
88	disrespecting	_	_	I-Value
89	others	_	_	I-Value
90	.	_	_	O
91	I	_	_	O
92	think	_	_	O
93	this	_	_	B-Value
94	argument	_	_	I-Value
95	is	_	_	I-Value
96	a	_	_	I-Value
97	little	_	_	I-Value
98	hypocritical	_	_	I-Value
99	,	_	_	I-Value
100	at	_	_	I-Value
101	least	_	_	I-Value
102	how	_	_	I-Value
103	I	_	_	I-Value
104	phrased	_	_	I-Value
105	it	_	_	I-Value
106	,	_	_	I-Value
107	but	_	_	I-Value
108	it	_	_	I-Value
109	is	_	_	I-Value
110	n't	_	_	I-Value
111	entirely	_	_	I-Value
112	irrational	_	_	I-Value
113	.	_	_	O
114	I	_	_	B-Testimony
115	am	_	_	I-Testimony
116	an	_	_	I-Testimony
117	American	_	_	I-Testimony
118	,	_	_	O
119	and	_	_	O
120	we	_	_	B-Value
121	tend	_	_	I-Value
122	to	_	_	I-Value
123	value	_	_	I-Value
124	freedom	_	_	I-Value
125	,	_	_	I-Value
126	but	_	_	I-Value
127	you	_	_	I-Value
128	quite	_	_	I-Value
129	simply	_	_	I-Value
130	ca	_	_	I-Value
131	n't	_	_	I-Value
132	have	_	_	I-Value
133	every	_	_	I-Value
134	freedom	_	_	I-Value
135	out	_	_	I-Value
136	there	_	_	I-Value
137	.	_	_	O
138	You	_	_	B-Value
139	can	_	_	I-Value
140	not	_	_	I-Value
141	allow	_	_	I-Value
142	all	_	_	I-Value
143	people	_	_	I-Value
144	to	_	_	I-Value
145	be	_	_	I-Value
146	free	_	_	I-Value
147	to	_	_	I-Value
148	have	_	_	I-Value
149	jobs	_	_	I-Value
150	and	_	_	I-Value
151	live	_	_	I-Value
152	where	_	_	I-Value
153	they	_	_	I-Value
154	like	_	_	I-Value
155	while	_	_	I-Value
156	also	_	_	I-Value
157	allowing	_	_	I-Value
158	perfect	_	_	I-Value
159	freedom	_	_	I-Value
160	to	_	_	I-Value
161	discriminate	_	_	I-Value
162	on	_	_	I-Value
163	the	_	_	I-Value
164	part	_	_	I-Value
165	of	_	_	I-Value
166	employers	_	_	I-Value
