1	What	_	_	B-Rhetorical
2	about	_	_	I-Rhetorical
3	if	_	_	I-Rhetorical
4	a	_	_	I-Rhetorical
5	person	_	_	I-Rhetorical
6	does	_	_	I-Rhetorical
7	n't	_	_	I-Rhetorical
8	know	_	_	I-Rhetorical
9	if	_	_	I-Rhetorical
10	she	_	_	I-Rhetorical
11	's	_	_	I-Rhetorical
12	innocent	_	_	I-Rhetorical
13	or	_	_	I-Rhetorical
14	guilty	_	_	I-Rhetorical
15	?	_	_	I-Rhetorical
16	Say	_	_	B-Rhetorical
17	for	_	_	I-Rhetorical
18	example	_	_	I-Rhetorical
19	someone	_	_	I-Rhetorical
20	commits	_	_	I-Rhetorical
21	homicide	_	_	I-Rhetorical
22	but	_	_	I-Rhetorical
23	does	_	_	I-Rhetorical
24	n't	_	_	I-Rhetorical
25	know	_	_	I-Rhetorical
26	if	_	_	I-Rhetorical
27	her	_	_	I-Rhetorical
28	particular	_	_	I-Rhetorical
29	homicide	_	_	I-Rhetorical
30	is	_	_	I-Rhetorical
31	considered	_	_	I-Rhetorical
32	a	_	_	I-Rhetorical
33	crime	_	_	I-Rhetorical
34	in	_	_	I-Rhetorical
35	her	_	_	I-Rhetorical
36	jurisdiction	_	_	I-Rhetorical
37	.	_	_	O
38	She	_	_	B-Value
39	needs	_	_	I-Value
40	an	_	_	I-Value
41	attorney	_	_	I-Value
42	that	_	_	I-Value
43	will	_	_	I-Value
44	not	_	_	I-Value
45	disclose	_	_	I-Value
46	so	_	_	I-Value
47	she	_	_	I-Value
48	can	_	_	I-Value
49	learn	_	_	I-Value
50	whether	_	_	I-Value
51	she	_	_	I-Value
52	committed	_	_	I-Value
53	a	_	_	I-Value
54	crime	_	_	I-Value
55	in	_	_	I-Value
56	the	_	_	I-Value
57	first	_	_	I-Value
58	place	_	_	I-Value
59	.	_	_	O
60	This	_	_	B-Value
61	is	_	_	I-Value
62	separate	_	_	I-Value
63	from	_	_	I-Value
64	the	_	_	I-Value
65	prosecutor	_	_	I-Value
66	's	_	_	I-Value
67	claim	_	_	I-Value
68	of	_	_	I-Value
69	criminal	_	_	I-Value
70	activity	_	_	I-Value
71	.	_	_	O
72	And	_	_	O
73	the	_	_	B-Value
74	other	_	_	I-Value
75	issue	_	_	I-Value
76	is	_	_	I-Value
77	that	_	_	I-Value
78	when	_	_	I-Value
79	it	_	_	I-Value
80	comes	_	_	I-Value
81	to	_	_	I-Value
82	courts	_	_	I-Value
83	,	_	_	I-Value
84	people	_	_	I-Value
85	typically	_	_	I-Value
86	only	_	_	I-Value
87	want	_	_	I-Value
88	to	_	_	I-Value
89	reveal	_	_	I-Value
90	the	_	_	I-Value
91	personal/private	_	_	I-Value
92	information	_	_	I-Value
93	that	_	_	I-Value
94	is	_	_	I-Value
95	absolutely	_	_	I-Value
96	necessary	_	_	I-Value
97	for	_	_	I-Value
98	defense	_	_	I-Value
99	.	_	_	O
100	Say	_	_	O
101	for	_	_	O
102	example	_	_	O
103	the	_	_	B-Value
104	circumstances	_	_	I-Value
105	of	_	_	I-Value
106	the	_	_	I-Value
107	homicide	_	_	I-Value
108	involve	_	_	I-Value
109	a	_	_	I-Value
110	trade	_	_	I-Value
111	secret	_	_	I-Value
112	that	_	_	I-Value
113	,	_	_	I-Value
114	if	_	_	I-Value
115	made	_	_	I-Value
116	public	_	_	I-Value
117	,	_	_	I-Value
118	will	_	_	I-Value
119	financially	_	_	I-Value
120	ruin	_	_	I-Value
121	the	_	_	I-Value
122	defendant	_	_	I-Value
123	(	_	_	I-Value
124	even	_	_	I-Value
125	if	_	_	I-Value
126	the	_	_	I-Value
127	defendant	_	_	I-Value
128	is	_	_	I-Value
129	eventually	_	_	I-Value
130	found	_	_	I-Value
131	not	_	_	I-Value
132	guilty	_	_	I-Value
